Unnamed: 0,Date,Article_title,Stock_symbol,Url,Publisher,Author,title_lower,event_category
115764,2017-11-03 00:00:00 UTC,Futures Hold Gains After Labor Market Data Misses Expectations,AIG,https://www.nasdaq.com/articles/futures-hold-gains-after-labor-market-data-misses-expectations-2017-11-03,,,futures hold gains after labor market data misses expectations,employment
117029,2014-06-06 00:00:00 UTC,Sector Update: Financials Mixed Pre-Market Ahead of Jobs Report,AIG,https://www.nasdaq.com/articles/sector-update-financials-mixed-pre-market-ahead-jobs-report-2014-06-06,,,sector update: financials mixed pre-market ahead of jobs report,employment
117848,2011-05-06 00:00:00 UTC,"Opening View: DJIA, SPX Ready to Rally as Jobs Report Jolts the Bulls",AIG,https://www.nasdaq.com/articles/opening-view-djia-spx-ready-rally-jobs-report-jolts-bulls-2011-05-06,,,"opening view: djia, spx ready to rally as jobs report jolts the bulls",employment
117882,2011-01-05 00:00:00 UTC,"Stocks Higher as Employment Data, Deal News Bring Bulls Off Sidelines",AIG,https://www.nasdaq.com/articles/stocks-higher-employment-data-deal-news-bring-bulls-sidelines-2011-01-05,,,"stocks higher as employment data, deal news bring bulls off sidelines",employment
117900,2010-11-05 00:00:00 UTC,"Stocks Mixed at Mid-Day, Despite Positive Jobs Report, as Investors Consolidate Gains",AIG,https://www.nasdaq.com/articles/stocks-mixed-at-mid-day-despite-positive-jobs-report-as-investors-consolidate-gains-2010,,,"stocks mixed at mid-day, despite positive jobs report, as investors consolidate gains",employment
156430,2016-07-08 00:00:00 UTC,U.S. Stocks Extend Gains Following Better-Than-Expected Jobs Report,ALNY,https://www.nasdaq.com/articles/us-stocks-extend-gains-following-better-expected-jobs-report-2016-07-08,,,u.s. stocks extend gains following better-than-expected jobs report,employment
165680,2016-06-03 00:00:00 UTC,Wall Street Spooked by Weak Jobs Report,AMBA,https://www.nasdaq.com/articles/wall-street-spooked-weak-jobs-report-2016-06-03,,,wall street spooked by weak jobs report,employment
165767,2015-12-04 00:00:00 UTC,U.S. Stocks Poised For Higher Open as Jobs Report Underpins Case For Rate Hike,AMBA,https://www.nasdaq.com/articles/us-stocks-poised-higher-open-jobs-report-underpins-case-rate-hike-2015-12-04,,,u.s. stocks poised for higher open as jobs report underpins case for rate hike,employment
165769,2015-12-04 00:00:00 UTC,US Equities Futures Edge Up Ahead of Pivotal Jobs Report,AMBA,https://www.nasdaq.com/articles/us-equities-futures-edge-ahead-pivotal-jobs-report-2015-12-04,,,us equities futures edge up ahead of pivotal jobs report,employment
166558,2023-03-18 00:00:00 UTC,"The Jobs Report, Vail's Hiring Plans, the Lipstick Effect, and More",AMC,https://www.nasdaq.com/articles/the-jobs-report-vails-hiring-plans-the-lipstick-effect-and-more,,,,
168323,2021-06-04 00:00:00 UTC,US STOCKS-Tech takes Wall St higher as jobs report calms inflation fears,AMC,https://www.nasdaq.com/articles/us-stocks-tech-takes-wall-st-higher-as-jobs-report-calms-inflation-fears-2021-06-04,,,us stocks-tech takes wall st higher as jobs report calms inflation fears,employment
168331,2021-06-04 00:00:00 UTC,US STOCKS-Wall St rises as jobs report calms inflation worries,AMC,https://www.nasdaq.com/articles/us-stocks-wall-st-rises-as-jobs-report-calms-inflation-worries-2021-06-04-0,,,us stocks-wall st rises as jobs report calms inflation worries,employment
168332,2021-06-04 00:00:00 UTC,US STOCKS-Tech drives Wall Street higher as jobs report calms inflation fears,AMC,https://www.nasdaq.com/articles/us-stocks-tech-drives-wall-street-higher-as-jobs-report-calms-inflation-fears-2021-06-04-0,,,us stocks-tech drives wall street higher as jobs report calms inflation fears,employment
168367,2021-06-03 00:00:00 UTC,US STOCKS-Futures dip ahead of labor market data,AMC,https://www.nasdaq.com/articles/us-stocks-futures-dip-ahead-of-labor-market-data-2021-06-03,,,us stocks-futures dip ahead of labor market data,employment
170124,2016-03-04 00:00:00 UTC,U.S. Stock Futures Build on Gains After Above-Consensus Gain in February Employment Data,AMC,https://www.nasdaq.com/articles/us-stock-futures-build-gains-after-above-consensus-gain-february-employment-data-2016-03,,,u.s. stock futures build on gains after above-consensus gain in february employment data,employment
171306,2023-07-31 00:00:00 UTC,"US STOCKS-Futures subdued ahead of more megacap earnings, employment data",AMD,https://www.nasdaq.com/articles/us-stocks-futures-subdued-ahead-of-more-megacap-earnings-employment-data,,,"us stocks-futures subdued ahead of more megacap earnings, employment data",employment
172790,2022-10-07 00:00:00 UTC,US STOCKS-Wall Street tumbles as jobs report cements harsh rate hike outlook,AMD,https://www.nasdaq.com/articles/us-stocks-wall-street-tumbles-as-jobs-report-cements-harsh-rate-hike-outlook,,,us stocks-wall street tumbles as jobs report cements harsh rate hike outlook,employment
172793,2022-10-07 00:00:00 UTC,US STOCKS-Wall Street ends sharply lower as jobs report cements rate hike regime,AMD,https://www.nasdaq.com/articles/us-stocks-wall-street-ends-sharply-lower-as-jobs-report-cements-rate-hike-regime,,,us stocks-wall street ends sharply lower as jobs report cements rate hike regime,employment
178083,2017-09-01 00:00:00 UTC,Wall Street Up Ahead of Jobs Report,AMD,https://www.nasdaq.com/articles/wall-street-ahead-jobs-report-2017-09-01,,,wall street up ahead of jobs report,employment
185092,2017-01-06 00:00:00 UTC,Midday Update: Stocks Regain Upward Momentum After Mixed Jobs Report,AMGN,https://www.nasdaq.com/articles/midday-update-stocks-regain-upward-momentum-after-mixed-jobs-report-2017-01-06,,,midday update: stocks regain upward momentum after mixed jobs report,employment
185093,2017-01-06 00:00:00 UTC,Close Update: Labor Market Report Powers S&P 500 and Nasdaq to Record Highs,AMGN,https://www.nasdaq.com/articles/close-update-labor-market-report-powers-sp-500-and-nasdaq-record-highs-2017-01-06,,,close update: labor market report powers s&p 500 and nasdaq to record highs,employment
186318,2014-07-03 00:00:00 UTC,"Dow Hits 17,000 On Jobs Report; Walgreen Same-Store-Sales Surge 7.5%",AMGN,https://www.nasdaq.com/articles/dow-hits-17000-jobs-report-walgreen-same-store-sales-surge-75-2014-07-03,,,"dow hits 17,000 on jobs report; walgreen same-store-sales surge 7.5%",employment
186493,2013-10-22 00:00:00 UTC,"Market Shrugs Off Weaker Than Expected Jobs Report, Stock Inch Higher Into Open",AMGN,https://www.nasdaq.com/articles/market-shrugs-weaker-expected-jobs-report-stock-inch-higher-open-2013-10-22,,,"market shrugs off weaker than expected jobs report, stock inch higher into open",employment
195015,2015-10-08 00:00:00 UTC,Four REIT ETFs to Buy After the Weak Jobs Report,AMT,https://www.nasdaq.com/articles/four-reit-etfs-to-buy-after-the-weak-jobs-report-2015-10-08,,,four reit etfs to buy after the weak jobs report,employment
201161,2023-10-05 00:00:00 UTC,"Nasdaq Futures Climb as Bond Yields Retreat, U.S. Jobs Report Looms",AMZN,https://www.nasdaq.com/articles/nasdaq-futures-climb-as-bond-yields-retreat-u.s.-jobs-report-looms,,,"nasdaq futures climb as bond yields retreat, u.s. jobs report looms",employment
201165,2023-10-05 00:00:00 UTC,"Stocks Set to Open Lower as Rate Worries Linger, U.S. Jobs Report Looms",AMZN,https://www.nasdaq.com/articles/stocks-set-to-open-lower-as-rate-worries-linger-u.s.-jobs-report-looms,,,"stocks set to open lower as rate worries linger, u.s. jobs report looms",employment
201171,2023-10-05 00:00:00 UTC,"Nasdaq Futures Slip as Bond Yields Rebound, U.S. Jobs Report Looms",AMZN,https://www.nasdaq.com/articles/nasdaq-futures-slip-as-bond-yields-rebound-u.s.-jobs-report-looms,,,"nasdaq futures slip as bond yields rebound, u.s. jobs report looms",employment
201173,2023-10-05 00:00:00 UTC,"Stocks Set to Open Lower as Bond Yields Rebound, U.S. Jobs Report Looms",AMZN,https://www.nasdaq.com/articles/stocks-set-to-open-lower-as-bond-yields-rebound-u.s.-jobs-report-looms,,,"stocks set to open lower as bond yields rebound, u.s. jobs report looms",employment
211800,2010-06-03 00:00:00 UTC,Friday's Jobs Report Looms Large for Retail Stocks,ANF,https://www.nasdaq.com/articles/fridays-jobs-report-looms-large-retail-stocks-2010-06-03,,,friday's jobs report looms large for retail stocks,employment
224178,2018-10-05 00:00:00 UTC,"Before the Jobs Report, CareerBuilder Data Offers a Glimpse at Employment Growth",APO,https://www.nasdaq.com/articles/jobs-report-careerbuilder-data-offers-glimpse-employment-growth-2018-10-05,,,"before the jobs report, careerbuilder data offers a glimpse at employment growth",employment
224385,2016-08-05 00:00:00 UTC,"Midday Update: Stocks Rally, S&P 500 Hits Record High on Upbeat July Jobs Report",APO,https://www.nasdaq.com/articles/midday-update-stocks-rally-sp-500-hits-record-high-upbeat-july-jobs-report-2016-08-05,,,"midday update: stocks rally, s&p 500 hits record high on upbeat july jobs report",employment
224537,2014-02-07 00:00:00 UTC,Sector Update: Financial Shares Higher Ahead of Jobs Report,APO,https://www.nasdaq.com/articles/sector-update-financial-shares-higher-ahead-jobs-report-2014-02-07,,,sector update: financial shares higher ahead of jobs report,employment
227514,2017-09-01 00:00:00 UTC,Midday Update: Wall Street Buoyed By Underwhelming Labor Market Report,APVO,https://www.nasdaq.com/articles/midday-update-wall-street-buoyed-underwhelming-labor-market-report-2017-09-01,,,midday update: wall street buoyed by underwhelming labor market report,employment
228770,2017-09-07 00:00:00 UTC,"Midday Update: Wall Street Turns Defensive as Cohn Left out of Fed Race, Hurricane Harvey Rocks Labor Market",AR,https://www.nasdaq.com/articles/midday-update-wall-street-turns-defensive-cohn-left-out-fed-race-hurricane-harvey-rocks,,,"midday update: wall street turns defensive as cohn left out of fed race, hurricane harvey rocks labor market",employment
233859,2017-03-10 00:00:00 UTC,US Futures Climb Ahead of Government Jobs Report,ARE,https://www.nasdaq.com/articles/us-futures-climb-ahead-government-jobs-report-2017-03-10,,,us futures climb ahead of government jobs report,employment
256981,2014-01-03 00:00:00 UTC,U.S. WEEK AHEAD IN ECONOMICS: December Employment Data Headline Act On Next Week's Economic Calendar,ASA,https://www.nasdaq.com/articles/us-week-ahead-economics-december-employment-data-headline-act-next-weeks-economic-calendar,,,u.s. week ahead in economics: december employment data headline act on next week's economic calendar,employment
258305,2015-07-07 00:00:00 UTC,3 Picks for a Strengthening Labor Market - Analyst Blog,ASGN,https://www.nasdaq.com/articles/3-picks-for-a-strengthening-labor-market-analyst-blog-2015-07-07,,,3 picks for a strengthening labor market - analyst blog,employment
264486,2016-09-02 00:00:00 UTC,Midday Update: Goldilocks Jobs Report Drives Wall Street Higher,ATEC,https://www.nasdaq.com/articles/midday-update-goldilocks-jobs-report-drives-wall-street-higher-2016-09-02,,,midday update: goldilocks jobs report drives wall street higher,employment
265587,2018-06-07 00:00:00 UTC,Wall Street Sees Mixed Open; Jobless Claims Edge Lower Amid Tight Labor Market,ATHX,https://www.nasdaq.com/articles/wall-street-sees-mixed-open-jobless-claims-edge-lower-amid-tight-labor-market-2018-06-07,,,wall street sees mixed open; jobless claims edge lower amid tight labor market,employment
275569,2021-04-05 00:00:00 UTC,US STOCKS-Futures gain after robust monthly jobs report,BA,https://www.nasdaq.com/articles/us-stocks-futures-gain-after-robust-monthly-jobs-report-2021-04-05,,,us stocks-futures gain after robust monthly jobs report,employment
276147,2020-12-04 00:00:00 UTC,Dow Jones Rises as Labor Market Disappoints; Boeing Stock Sinks on Possible Equity Raise; McDonald's to Push Costs to Franchisees,BA,https://www.nasdaq.com/articles/dow-jones-rises-as-labor-market-disappoints-boeing-stock-sinks-on-possible-equity-raise,,,dow jones rises as labor market disappoints; boeing stock sinks on possible equity raise; mcdonald's to push costs to franchisees,employment
276333,2020-11-06 00:00:00 UTC,U.S. job growth slows in October; unemployment rate falls to 6.9%,BA,https://www.nasdaq.com/articles/u.s.-job-growth-slows-in-october-unemployment-rate-falls-to-6.9-2020-11-06,,,u.s. job growth slows in october; unemployment rate falls to 6.9%,employment
276334,2020-11-06 00:00:00 UTC,Smallest job gains in five months expected as U.S. labor market momentum wanes,BA,https://www.nasdaq.com/articles/smallest-job-gains-in-five-months-expected-as-u.s.-labor-market-momentum-wanes-2020-11-06,,,smallest job gains in five months expected as u.s. labor market momentum wanes,employment
276942,2020-07-02 00:00:00 UTC,Dow Jones Rises on Jobs Report; Apple and McDonald's Hit the Brakes; Exxon Discloses Big Earnings Hit; Boeing's 737 Max Certification Flights Complete,BA,https://www.nasdaq.com/articles/dow-jones-rises-on-jobs-report-apple-and-mcdonalds-hit-the-brakes-exxon-discloses-big,,,dow jones rises on jobs report; apple and mcdonald's hit the brakes; exxon discloses big earnings hit; boeing's 737 max certification flights complete,employment
277148,2020-06-05 00:00:00 UTC,Wall Street closes up sharply on surprise U.S. jobs report,BA,https://www.nasdaq.com/articles/wall-street-closes-up-sharply-on-surprise-u.s.-jobs-report-2020-06-05,,,wall street closes up sharply on surprise u.s. jobs report,employment
277156,2020-06-05 00:00:00 UTC,Stock Market Today: Stunning Jobs Report Sends Stocks Aloft,BA,https://www.nasdaq.com/articles/stock-market-today%3A-stunning-jobs-report-sends-stocks-aloft-2020-06-05,,,stock market today: stunning jobs report sends stocks aloft,employment
277265,2020-05-21 00:00:00 UTC,Dow Jones Today: Another Round of Unemployment Data Dragged Stocks,BA,https://www.nasdaq.com/articles/dow-jones-today%3A-another-round-of-unemployment-data-dragged-stocks,,,dow jones today: another round of unemployment data dragged stocks,employment
277351,2020-05-08 00:00:00 UTC,"Wall Street rises on better-than-feared jobs report, easing Sino-U.S. tension",BA,https://www.nasdaq.com/articles/wall-street-rises-on-better-than-feared-jobs-report-easing-sino-u.s.-tension-2020-05-08-0,,,"wall street rises on better-than-feared jobs report, easing sino-u.s. tension",employment
281400,2022-11-04 00:00:00 UTC,US STOCKS-Wall St slips in choppy trade after mixed jobs report,BABA,https://www.nasdaq.com/articles/us-stocks-wall-st-slips-in-choppy-trade-after-mixed-jobs-report,,,us stocks-wall st slips in choppy trade after mixed jobs report,employment
281401,2022-11-04 00:00:00 UTC,US STOCKS-Wall St rallies to close out soft week after jobs report,BABA,https://www.nasdaq.com/articles/us-stocks-wall-st-rallies-to-close-out-soft-week-after-jobs-report-0,,,us stocks-wall st rallies to close out soft week after jobs report,employment
281408,2022-11-04 00:00:00 UTC,US STOCKS-Futures rise ahead of key jobs report,BABA,https://www.nasdaq.com/articles/us-stocks-futures-rise-ahead-of-key-jobs-report,,,us stocks-futures rise ahead of key jobs report,employment
281572,2022-08-04 00:00:00 UTC,US STOCKS-Futures steady after rally with all eyes on labor market data,BABA,https://www.nasdaq.com/articles/us-stocks-futures-steady-after-rally-with-all-eyes-on-labor-market-data,,,us stocks-futures steady after rally with all eyes on labor market data,employment
286076,2018-03-12 00:00:00 UTC,Wall Street Stays Buoyant After Uplifting February Jobs Report,BABA,https://www.nasdaq.com/articles/wall-street-stays-buoyant-after-uplifting-february-jobs-report-2018-03-12,,,wall street stays buoyant after uplifting february jobs report,employment
